Date,BNB-USD,BNB-USD_Prev_1,BNB-USD_Prev_2,BNB-USD_Prev_3,BNB-USD_MA_5,BNB-USD_MA_10,BNB-USD_Change,BNB-USD_Volatility,BTC-USD,BTC-USD_Prev_1,BTC-USD_Prev_2,BTC-USD_Prev_3,BTC-USD_MA_5,BTC-USD_MA_10,BTC-USD_Change,BTC-USD_Volatility,DOGE-USD,DOGE-USD_Prev_1,DOGE-USD_Prev_2,DOGE-USD_Prev_3,DOGE-USD_MA_5,DOGE-USD_MA_10,DOGE-USD_Change,DOGE-USD_Volatility,ETH-USD,ETH-USD_Prev_1,ETH-USD_Prev_2,ETH-USD_Prev_3,ETH-USD_MA_5,ETH-USD_MA_10,ETH-USD_Change,ETH-USD_Volatility,SOL-USD,SOL-USD_Prev_1,SOL-USD_Prev_2,SOL-USD_Prev_3,SOL-USD_MA_5,SOL-USD_MA_10,SOL-USD_Change,SOL-USD_Volatility
2023-01-20,0.1830015565809955,0.1644324392028175,0.1500094638982307,0.1735552395603656,0.16860795421539326,0.16645462551420487,0.1129285527126076,0.012316416743806721,0.0676024957002153,0.0498428967025991,0.0453966094872644,0.0506776855890499,0.052857601707385404,0.043683636219949314,0.35631153429110607,0.008533520345527066,0.0696287172101649,0.0580434825652768,0.0544553017561679,0.0612726014298127,0.06125403139391601,0.0616104071984477,0.19959578806904177,0.00568501505989929,0.1601090465397183,0.1226990407350016,0.1097694241811391,0.1280348133046184,0.13035671700630314,0.11249497422980145,0.3048924064982115,0.018531948507510325,0.0629992885028049,0.0463186839316279,0.0439869567197428,0.0522166779853641,0.0521090056514929,0.04567489860212579,0.36012691111430595,0.007526605740526717
2023-01-21,0.1725216435755107,0.1830015565809955,0.1644324392028175,0.1500094638982307,0.168704068563584,0.16906261326827607,-0.057266797076922504,0.012351730279694962,0.0687315989434182,0.0676024957002153,0.0498428967025991,0.0453966094872644,0.056450257284509385,0.04909356785562693,0.016702094079631635,0.010889980510631489,0.0656277516556524,0.0696287172101649,0.0580434825652768,0.0544553017561679,0.061805570923414946,0.06322545435804024,-0.05746142848555036,0.006005716141733438,0.1487196863731955,0.1601090465397183,0.1226990407350016,0.1097694241811391,0.13386640222673457,0.12084210650977709,-0.07113501961737967,0.020301959101566923,0.0592741014893611,0.0629992885028049,0.0463186839316279,0.0439869567197428,0.05295914172578016,0.049021304130176344,-0.05913062039229122,0.00815215155686146
2023-01-22,0.1794665575287851,0.1725216435755107,0.1830015565809955,0.1644324392028175,0.1698863321572679,0.17185763934235856,0.04025531990851161,0.013186826155965677,0.0680925032488801,0.0687315989434182,0.0676024957002153,0.0498428967025991,0.05993322081647542,0.053395423065923805,-0.009298426114955127,0.0113570554544124,0.0742720997258245,0.0656277516556524,0.0696287172101649,0.0580434825652768,0.06440547058261731,0.06518392888964732,0.13171787623517606,0.008148733002910698,0.1491607698623677,0.1487196863731955,0.1601090465397183,0.1226990407350016,0.13809159353828443,0.12818620198488415,0.0029658715663598567,0.020972167373498597,0.0576752581892163,0.0592741014893611,0.0629992885028049,0.0463186839316279,0.054050857766550595,0.05210274827105412,-0.02697372477981419,0.008389898428268342
2023-01-23,0.1839756340104927,0.1794665575287851,0.1725216435755107,0.1830015565809955,0.1766795661797203,0.1740173006386654,0.0251248842335674,0.008189138061722077,0.0704833246556163,0.0680925032488801,0.0687315989434182,0.0676024957002153,0.06495056385014579,0.05677456600305455,0.03511137486013216,0.008515482970314991,0.0750073304688938,0.0742720997258245,0.0656277516556524,0.0696287172101649,0.06851587632516248,0.0662017593998887,0.009899151172289455,0.006973589368871583,0.1491150597422323,0.1491607698623677,0.1487196863731955,0.1601090465397183,0.14596072065050308,0.13435048219703702,-0.0003064486739883243,0.013866172325858732,0.0581812290760398,0.0576752581892163,0.0592741014893611,0.0629992885028049,0.05688971223781001,0.05455914757403012,0.008772754604124078,0.0062658593160875254
2023-01-24,0.1750006501968241,0.1839756340104927,0.1794665575287851,0.1725216435755107,0.1787932083785216,0.1731680498011853,-0.048783546049129156,0.004968328485070618,0.0671547076103923,0.0704833246556163,0.0680925032488801,0.0687315989434182,0.06841292603170443,0.05862918282742817,-0.04722559642990343,0.0012971781454596256,0.0636370234248884,0.0750073304688938,0.0742720997258245,0.0656277516556524,0.06963458449708479,0.06537786965654685,-0.1515892776469463,0.005059605454809355,0.12411162402817,0.1491150597422323,0.1491607698623677,0.1487196863731955,0.14624323730913674,0.13455628849842205,-0.16767880962046677,0.013275552081650085,0.0518589435611186,0.0581812290760398,0.0576752581892163,0.0592741014893611,0.057997764163708145,0.053970770090044126,-0.1086653825524776,0.004014569421240792
2023-01-25,0.1872846529221357,0.1750006501968241,0.1839756340104927,0.1794665575287851,0.17964982764674967,0.17412889093107148,0.07019404048782518,0.006112744979400961,0.0725324411812572,0.0671547076103923,0.0704833246556163,0.0680925032488801,0.06939891512791282,0.06112825841764911,0.08007977046173154,0.002132101065863213,0.07009526115396,0.0636370234248884,0.0750073304688938,0.0742720997258245,0.06972789328584382,0.06549096233987992,0.1014855406726296,0.005063770466267745,0.1433428897162623,0.12411162402817,0.1491150597422323,0.1491607698623677,0.14289000594444556,0.13662336147537435,0.15495136606807525,0.010780673447253693,0.0590458684397033,0.0518589435611186,0.0581812290760398,0.0576752581892163,0.057207080151087816,0.05465804290129036,0.13858602557367017,0.0030587759550007023
2023-01-26,0.1828059236248155,0.1872846529221357,0.1750006501968241,0.1839756340104927,0.18170668365661063,0.1752053761100973,-0.023914021931002893,0.004675982655430816,0.0715819687956961,0.0725324411812572,0.0671547076103923,0.0704833246556163,0.06996898909836839,0.06320962319143889,-0.013104100318171996,0.0022846723281249068,0.0695554489187885,0.07009526115396,0.0636370234248884,0.0750073304688938,0.07051343273847104,0.066159501830943,-0.007701123104254415,0.004546985260975474,0.1403398668842917,0.1433428897162623,0.12411162402817,0.1491150597422323,0.14121404204666482,0.1375402221366997,-0.020949925300898342,0.01028792302042464,0.0581524509927981,0.0590458684397033,0.0518589435611186,0.0581812290760398,0.05698275005177522,0.05497094588877769,-0.015130905353988422,0.00290662907075158
2023-01-27,0.1887807915088802,0.1828059236248155,0.1872846529221357,0.1750006501968241,0.18356953045262964,0.17672793130494874,0.032684213758451985,0.005365004685117788,0.0720953006862222,0.0715819687956961,0.0725324411812572,0.0671547076103923,0.07076954858583683,0.06535138470115612,0.007171245764296064,0.002160696354652334,0.0713873927873428,0.0695554489187885,0.07009526115396,0.0636370234248884,0.0699364913507747,0.067170980966696,0.026337891524404355,0.004113156381513204,0.1386125951871716,0.1403398668842917,0.1433428897162623,0.12411162402817,0.13910440711162558,0.138598000324955,-0.01230777636795266,0.009283448783816059,0.0583837949779566,0.0581524509927981,0.0590458684397033,0.0518589435611186,0.05712445740952328,0.055587657588036944,0.003978232752169797,0.0029655069005276972
2023-01-28,0.1853337544985011,0.1887807915088802,0.1828059236248155,0.1872846529221357,0.1838411545502313,0.1802603603649758,-0.0182594690001443,0.005424752741316318,0.0715631173163994,0.0720953006862222,0.0715819687956961,0.0725324411812572,0.07098550711799345,0.06796803548406963,-0.007381665167595419,0.002178822600733656,0.0730117249648836,0.0713873927873428,0.0695554489187885,0.07009526115396,0.06953737024997267,0.06902662328756756,0.022753768055089996,0.003557365100362294,0.1296362863206948,0.1386125951871716,0.1403398668842917,0.1433428897162623,0.13520865242731808,0.14058468653891057,-0.06475824837097877,0.00803550414887588,0.0566594566941046,0.0583837949779566,0.0581524509927981,0.0590458684397033,0.05682010293313624,0.056854907585473125,-0.029534535816026386,0.0029074570410417585
2023-01-29,0.205684229203773,0.1853337544985011,0.1887807915088802,0.1828059236248155,0.1899778703516211,0.18438553936507135,0.10980447010496674,0.009060639577040406,0.0798686776278563,0.0715631173163994,0.0720953006862222,0.0715819687956961,0.07352830112148624,0.07097061357659534,0.11605923026991438,0.003567063162488703,0.0789838732596141,0.0730117249648836,0.0713873927873428,0.0695554489187885,0.07260674021691779,0.07112066235700129,0.0817971126911865,0.003805803210692219,0.1553634159032196,0.1296362863206948,0.1386125951871716,0.1403398668842917,0.141459010802328,0.1438511240557324,0.19845623715940852,0.00930071045813381,0.0653633293027934,0.0566594566941046,0.0583837949779566,0.0581524509927981,0.0595209800814712,0.05875937212258967,0.15361729738567087,0.0033805751514598185
2023-01-30,0.1868465784375472,0.205684229203773,0.1853337544985011,0.1887807915088802,0.1898902554547034,0.18477004155072652,-0.0915852947945911,0.009095245258622426,0.0694299546122271,0.0798686776278563,0.0715631173163994,0.0720953006862222,0.07290780380768022,0.07115335946779652,-0.13069858329529183,0.004024157704661217,0.0743527021258507,0.0789838732596141,0.0730117249648836,0.0713873927873428,0.07345822841129594,0.0715930608485699,-0.05863438880163663,0.0035725427741317237,0.1278535064348177,0.1553634159032196,0.1296362863206948,0.1386125951871716,0.13836113414603907,0.14062557004524232,-0.17706812963959695,0.010949764958073692,0.0565158596167274,0.0653633293027934,0.0566594566941046,0.0583837949779566,0.05901497831687602,0.05811102923398191,-0.13535830840379015,0.00364821814127396
2023-01-31,0.1965562216725201,0.1868465784375472,0.205684229203773,0.1853337544985011,0.1926403150642443,0.18717349936042743,0.05196586052667973,0.008475363622272258,0.0727717720567271,0.0694299546122271,0.0798686776278563,0.0715631173163994,0.07314576445988642,0.07155737677912741,0.04813221415978686,0.003960837055667947,0.0934782558055566,0.0743527021258507,0.0789838732596141,0.0730117249648836,0.07824278978864956,0.0743781112635603,0.257227419217847,0.008974434783365098,0.1345570467837328,0.1278535064348177,0.1553634159032196,0.1296362863206948,0.1372045701259273,0.13920930608629606,0.05243141573385546,0.01099382674840492,0.0565410558784497,0.0565158596167274,0.0653633293027934,0.0566594566941046,0.058692699294006334,0.05783772467289078,0.0004458263909135063,0.003811003884442415
2023-02-01,0.2059344534971811,0.1965562216725201,0.1868465784375472,0.205684229203773,0.19607104746190449,0.18982028895726705,0.04771271926607312,0.009878204857119084,0.0793012131908775,0.0727717720567271,0.0694299546122271,0.0798686776278563,0.07458694696081748,0.07267824777332715,0.08972491598886134,0.004721068752447327,0.0886028388350916,0.0934782558055566,0.0743527021258507,0.0789838732596141,0.08168587899819932,0.07581118517448701,-0.05215562623040726,0.008989184479112412,0.1538408386396975,0.1345570467837328,0.1278535064348177,0.1553634159032196,0.14025021881643246,0.13967731296402902,0.14331313236205778,0.013340351588836268,0.0607534400935121,0.0565410558784497,0.0565158596167274,0.0653633293027934,0.05916662831711744,0.05814554286332037,0.07450133623464783,0.003909066052156161
2023-02-02,0.216717446408734,0.2059344534971811,0.1965562216725201,0.1868465784375472,0.20234778584395108,0.1930944701970912,0.0523612864600167,0.011228455264452576,0.0764871935290028,0.0793012131908775,0.0727717720567271,0.0694299546122271,0.07557176220333817,0.0732786346606658,-0.03548520317213033,0.004437680887954629,0.0808060625816761,0.0886028388350916,0.0934782558055566,0.0743527021258507,0.0832447465215578,0.07639105838576524,-0.08799691246831187,0.0076909774956478855,0.1543464615808783,0.1538408386396975,0.1345570467837328,0.1278535064348177,0.14519225386846918,0.14020045314789362,0.003286662668064322,0.012997979331682539,0.0578058557247,0.0607534400935121,0.0565410558784497,0.0565158596167274,0.059395908123236515,0.05810800552818638,-0.04851715992172889,0.003755866609520453
2023-02-03,0.233081073762891,0.216717446408734,0.2059344534971811,0.1965562216725201,0.20782715475577468,0.1989025125536979,0.07550673757614712,0.01794156169456212,0.0762352950006683,0.0764871935290028,0.0793012131908775,0.0727717720567271,0.07484508567790056,0.07418669339969339,-0.0032933425415717643,0.003811448097437245,0.0857107977879601,0.0808060625816761,0.0886028388350916,0.0934782558055566,0.08459013142722702,0.0785984358220724,0.060697614134167965,0.007339628814293225,0.1618509727394726,0.1543464615808783,0.1538408386396975,0.1345570467837328,0.1464897652357198,0.1439743880190239,0.048621206354393154,0.01450372853245538,0.0594888409527779,0.0578058557247,0.0607534400935121,0.0565410558784497,0.05822101045323343,0.05887099526735231,0.029114441901753052,0.0018656590159868152
2023-02-04,0.2300508906044753,0.233081073762891,0.216717446408734,0.2059344534971811,0.21646801718916028,0.20317913632193182,-0.013000554311407675,0.015556235716132414,0.0749229571242086,0.0762352950006683,0.0764871935290028,0.0793012131908775,0.07594368618029686,0.07442574499398855,-0.017214308365281372,0.002385180841269328,0.0925378520080972,0.0857107977879601,0.0808060625816761,0.0886028388350916,0.08822716140367633,0.08084269490748612,0.07965220714695165,0.005188978054717712,0.1626583761942034,0.1618509727394726,0.1543464615808783,0.1538408386396975,0.1534507391875969,0.145905936666818,0.004988561026633143,0.011327738209939346,0.0580190898967456,0.0594888409527779,0.0578058557247,0.0607534400935121,0.05852165650923706,0.058768317413056534,-0.02470633201946204,0.0016281912154806973
2023-02-05,0.2250095625825711,0.2300508906044753,0.233081073762891,0.216717446408734,0.2221586853711705,0.20739950021770742,-0.02191396872517104,0.01098346204352232,0.0707205391034336,0.0749229571242086,0.0762352950006683,0.0764871935290028,0.07553343958963817,0.07433960202476228,-0.056089857929768616,0.0031279012706502455,0.0835320033567288,0.0925378520080972,0.0857107977879601,0.0808060625816761,0.08623791091391075,0.08224035035128016,-0.09732070126914516,0.0045383615469286685,0.1502997740394974,0.1626583761942034,0.1618509727394726,0.1543464615808783,0.15659928463874984,0.14690192738233857,-0.07597888558748822,0.005400483502301119,0.05468294736807,0.0580190898967456,0.0594888409527779,0.0578058557247,0.05815003480716112,0.05842136705058373,-0.057500773187114884,0.002276314021681168
2023-02-06,0.2190610665137213,0.2250095625825711,0.2300508906044753,0.233081073762891,0.22478400797447856,0.2104275277181915,-0.026436636739235908,0.006972332871317759,0.0685359275703473,0.0707205391034336,0.0749229571242086,0.0762352950006683,0.0733803824655321,0.07398366471317479,-0.03089076470261576,0.003561104010252562,0.0773131341911124,0.0835320033567288,0.0925378520080972,0.0857107977879601,0.08397996998511492,0.08283292449165712,-0.0744489407138762,0.005721760467992545,0.1449258742028525,0.1502997740394974,0.1626583761942034,0.1618509727394726,0.15481629175138084,0.14753325528390665,-0.035754543684361706,0.007573391857808703,0.0514975887181391,0.05468294736807,0.0580190898967456,0.0594888409527779,0.056298864532086525,0.05773274642460198,-0.058251407490717444,0.003204277806579603
2023-02-07,0.2348409305017842,0.2190610665137213,0.2250095625825711,0.2300508906044753,0.22840870479308858,0.21537824531851985,0.07203408729444183,0.006419381644011844,0.0741682652059272,0.0685359275703473,0.0707205391034336,0.0749229571242086,0.072916596800917,0.07424417950212758,0.08218080407241457,0.0031866457915158968,0.0847068802456167,0.0773131341911124,0.0835320033567288,0.0925378520080972,0.08476013351790304,0.08400244001973042,0.0956337643255738,0.005439797929245298,0.1643838586787926,0.1449258742028525,0.1502997740394974,0.1626583761942034,0.15682377117096372,0.15100801251971646,0.1342616325964321,0.008668805934914545,0.0561719893119835,0.0514975887181391,0.05468294736807,0.0580190898967456,0.05597209124954322,0.05768399968638986,0.09076930998514743,0.003093572207937587
2023-02-08,0.225411914735722,0.2348409305017842,0.2190610665137213,0.2250095625825711,0.22687487298765477,0.21735101387171474,-0.040150648977225756,0.005920733940717613,0.0705388099702594,0.0741682652059272,0.0685359275703473,0.0707205391034336,0.07177729979483521,0.0733111927363679,-0.04893542036598364,0.002681835646205129,0.0787957888603661,0.0847068802456167,0.0773131341911124,0.0835320033567288,0.08337713173238423,0.08398363157980562,-0.06978289565275875,0.005988985327037283,0.1569551760512709,0.1643838586787926,0.1449258742028525,0.1502997740394974,0.15584461183332335,0.15116718853452155,-0.04519107099217934,0.008224103780025926,0.0534656761319375,0.0561719893119835,0.0514975887181391,0.05468294736807,0.05476745828537514,0.05649423436930427,-0.04817905175148651,0.002496980246100012
2023-02-09,0.184812869154671,0.225411914735722,0.2348409305017842,0.2190610665137213,0.21782726869769392,0.2171476429434271,-0.18011046855553414,0.019300581100008755,0.0580229986738289,0.0705388099702594,0.0741682652059272,0.0685359275703473,0.06839730810475927,0.07217049714252807,-0.17743156287591777,0.006142737376398041,0.0576038000218969,0.0787957888603661,0.0847068802456167,0.0773131341911124,0.07639032133514419,0.08230874136941026,-0.26894824133334705,0.010951484087144523,0.1205638711811281,0.1569551760512709,0.1643838586787926,0.1449258742028525,0.1474257108307083,0.1504382250091526,-0.23185794687175676,0.016691744499012406,0.0423741180695666,0.0534656761319375,0.0561719893119835,0.0514975887181391,0.051638463919939336,0.0550800602145882,-0.20745193673414342,0.005454548245999007
2023-02-10,0.1848013349849592,0.184812869154671,0.225411914735722,0.2348409305017842,0.20978562317817154,0.21597215427467104,-6.240999214257581e-05,0.02348316610911417,0.0561478437736891,0.0580229986738289,0.0705388099702594,0.0741682652059272,0.06548276903881038,0.07050810431422426,-0.03231744210051635,0.00795474974766395,0.0566512030413221,0.0576038000218969,0.0787957888603661,0.0847068802456167,0.07101416127206284,0.0786260360929868,-0.016537051031575767,0.012979346079874778,0.1095468376222318,0.1205638711811281,0.1569551760512709,0.1643838586787926,0.1392751235472552,0.1479372040930025,-0.09137922871060566,0.023499179605738506,0.0410708445197549,0.0423741180695666,0.0534656761319375,0.0561719893119835,0.04891604335027632,0.053533039078718724,-0.030756358106901027,0.0067888919899037024
2023-02-11,0.1933545937196502,0.1848013349849592,0.184812869154671,0.225411914735722,0.20464432861935727,0.21471416829691795,0.046283533262284626,0.023757192033815426,0.058602070734634,0.0561478437736891,0.0580229986738289,0.0705388099702594,0.06349599767166772,0.06843819006859993,0.043710083878500505,0.008237082371807217,0.059782612651909,0.0566512030413221,0.0576038000218969,0.0787957888603661,0.06750805696422216,0.07574401347466854,0.05527525352467455,0.01321798477576394,0.1182914860662517,0.1095468376222318,0.1205638711811281,0.1569551760512709,0.133948245919935,0.14438226883565794,0.0798256584473529,0.02487644318050335,0.0439038337582764,0.0410708445197549,0.0423741180695666,0.0534656761319375,0.047397292358303776,0.051848078445195143,0.06897811018127098,0.006915219870546939
2023-02-12,0.1975994481291731,0.1933545937196502,0.1848013349849592,0.184812869154671,0.1971960321448351,0.21280236846896186,0.021953729300466573,0.016718452884011307,0.0576785227998278,0.058602070734634,0.0561478437736891,0.0580229986738289,0.06019804919044784,0.06655732299568243,-0.01575964677064534,0.005851527634676415,0.0592256935628147,0.059782612651909,0.0566512030413221,0.0576038000218969,0.062411819627661756,0.0735859765727824,-0.009315736873813485,0.009243921413892532,0.1096042628244151,0.1182914860662517,0.1095468376222318,0.1205638711811281,0.12299232674905954,0.1399080489600116,-0.07343912508607031,0.01963091863493202,0.0465745217092021,0.0439038337582764,0.0410708445197549,0.0423741180695666,0.0454777988377475,0.050724945043645366,0.06083040414260488,0.004912749522081502
2023-02-13,0.1637410049223749,0.1975994481291731,0.1933545937196502,0.1848013349849592,0.18486185018216567,0.20586836158491023,-0.17134887535042376,0.013042902859134401,0.0579008131598685,0.0576785227998278,0.058602070734634,0.0561478437736891,0.05767044982836966,0.06472387481160244,0.0038539537639019628,0.0009170155173906228,0.0592550117986334,0.0592256935628147,0.059782612651909,0.0566512030413221,0.05850366421531522,0.07094039797384974,0.00049502562241166,0.0013193679017647658,0.1068585457945113,0.1096042628244151,0.1182914860662517,0.1095468376222318,0.11297300069770759,0.1344088062655155,-0.025051188331081664,0.006049403862229137,0.0437419647594847,0.0465745217092021,0.0439038337582764,0.0410708445197549,0.04353305656325694,0.04915025742431604,-0.060817735658201144,0.0020516612278905083
